# problem=TPV104
# author=Surendra Nadh Somala
# Date = 01/13/2024; time = 12:20:09
# code=SPECFEM3D_Cartesian (split nodes)
# code_version=1.1
# element_size=1004 m  (w/ 5 GLL nodes)
# time_step=  0.2000000E-02
# location=faultst120dp000
# Column #1 = Time (s)
# Column #2 = horizontal right-lateral slip (m)
# Column #3 = horizontal right-lateral slip rate (m/s)
# Column #4 = horizontal right-lateral shear stress (MPa)
# Column #5 = vertical up-dip slip (m)
# Column #6 = vertical up-dip slip rate (m/s)
# Column #7 = vertical up-dip shear stress (MPa)
# Column #8 = normal stress (MPa)
#
# The line below lists the names of the data fields:
# t h-slip h-slip-rate h-shear-stress v-slip v-slip-rate v-shear-stress n-stress
#
  0.2000000E-02  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.4000000E-02  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.6000000E-02  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.8000000E-02  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.1000000E-01  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.1200000E-01  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.1400000E-01  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.1600000E-01  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.1800000E-01  0.0000000E+00  0.4203895E-44  0.7000000E+02  0.0000000E+00 -0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.2000000E-01  0.0000000E+00  0.7426882E-43  0.7000000E+02  0.0000000E+00 -0.0000000E+00  0.1041165E-41 -0.1200000E+03
  0.2200000E-01  0.0000000E+00  0.3447194E-42  0.7000000E+02  0.0000000E+00 -0.0000000E+00  0.9021560E-41 -0.1200000E+03
  0.2400000E-01  0.0000000E+00  0.1772643E-41  0.7000000E+02  0.0000000E+00 -0.0000000E+00  0.5204422E-41 -0.1200000E+03
  0.2600000E-01  0.0000000E+00  0.3279038E-41  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.1301190E-39 -0.1200000E+03
  0.2800000E-01  0.0000000E+00 -0.3331727E-40  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.1426101E-39 -0.1200000E+03
  0.3000000E-01  0.0000000E+00 -0.1730463E-40  0.7000000E+02  0.0000000E+00 -0.0000000E+00 -0.3088140E-39 -0.1200000E+03
  0.3200000E-01  0.0000000E+00 -0.3364476E-39  0.7000000E+02  0.0000000E+00 -0.0000000E+00 -0.1766141E-39 -0.1200000E+03
  0.3400000E-01  0.0000000E+00  0.5437318E-40  0.7000000E+02  0.0000000E+00 -0.0000000E+00  0.1112702E-37 -0.1200000E+03
  0.3600000E-01  0.0000000E+00 -0.9471096E-39  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.3892446E-38 -0.1200000E+03
  0.3800000E-01  0.0000000E+00 -0.1275884E-38  0.7000000E+02  0.0000000E+00 -0.0000000E+00  0.6191619E-37 -0.1200000E+03
  0.4000000E-01  0.0000000E+00  0.1843489E-38  0.7000000E+02  0.0000000E+00 -0.1401298E-44 -0.6540422E-36 -0.1200000E+03
  0.4200000E-01  0.0000000E+00  0.8319082E-38  0.7000000E+02  0.0000000E+00 -0.0000000E+00  0.2306886E-36 -0.1200000E+03
  0.4400000E-01  0.0000000E+00  0.2198169E-38  0.7000000E+02  0.0000000E+00 -0.1401298E-44 -0.2614204E-35 -0.1200000E+03
  0.4600000E-01  0.0000000E+00  0.1312031E-37  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.2972338E-35 -0.1200000E+03
  0.4800000E-01  0.0000000E+00 -0.1152523E-37  0.7000000E+02  0.0000000E+00  0.2802597E-44 -0.1010204E-34 -0.1200000E+03
  0.5000000E-01  0.0000000E+00 -0.2690934E-38  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.1745785E-34 -0.1200000E+03
  0.5200000E-01  0.0000000E+00 -0.1921797E-37  0.7000000E+02  0.0000000E+00  0.1121039E-43 -0.3152073E-34 -0.1200000E+03
  0.5400000E-01  0.0000000E+00 -0.1258719E-36  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.4030067E-34 -0.1200000E+03
  0.5600000E-01  0.0000000E+00 -0.3037323E-36  0.7000000E+02  0.0000000E+00  0.2802597E-44 -0.9154916E-35 -0.1200000E+03
  0.5800000E-01  0.0000000E+00 -0.2409084E-36  0.7000000E+02  0.0000000E+00  0.1121039E-43  0.2428945E-34 -0.1200000E+03
  0.6000000E-01  0.0000000E+00  0.7813793E-36  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.3228873E-34 -0.1200000E+03
  0.6200000E-01  0.0000000E+00 -0.6529835E-36  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.6729350E-35 -0.1200000E+03
  0.6400000E-01  0.0000000E+00  0.4853921E-35  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.2641669E-33 -0.1200000E+03
  0.6600000E-01  0.0000000E+00 -0.2616530E-35  0.7000000E+02  0.0000000E+00  0.1835701E-42  0.4212230E-33 -0.1200000E+03
  0.6800000E-01  0.0000000E+00  0.3789029E-35  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.1003533E-32 -0.1200000E+03
  0.7000000E-01  0.0000000E+00  0.2631462E-36  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.2329856E-32 -0.1200000E+03
  0.7200000E-01  0.0000000E+00  0.2379962E-34  0.7000000E+02  0.0000000E+00  0.1469962E-41 -0.5105255E-32 -0.1200000E+03
  0.7400000E-01  0.0000000E+00  0.1202702E-34  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.9410366E-32 -0.1200000E+03
  0.7600001E-01  0.0000000E+00 -0.2777930E-34  0.7000000E+02  0.0000000E+00 -0.7342804E-42  0.2367980E-32 -0.1200000E+03
  0.7800000E-01  0.0000000E+00  0.5160191E-34  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.3551224E-31 -0.1200000E+03
  0.8000001E-01  0.0000000E+00  0.6826610E-34  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.8143746E-32 -0.1200000E+03
  0.8200000E-01  0.0000000E+00 -0.1850495E-33  0.7000000E+02  0.0000000E+00 -0.2938523E-41 -0.6300774E-32 -0.1200000E+03
  0.8400001E-01  0.0000000E+00 -0.9409160E-34  0.7000000E+02  0.0000000E+00  0.2350958E-40  0.7518254E-31 -0.1200000E+03
  0.8600000E-01  0.0000000E+00  0.2087659E-34  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.1022219E-30 -0.1200000E+03
  0.8800001E-01  0.0000000E+00  0.1888607E-33  0.7000000E+02  0.0000000E+00  0.4701917E-40  0.1924520E-30 -0.1200000E+03
  0.9000000E-01  0.0000000E+00  0.2446682E-33  0.7000000E+02  0.0000000E+00  0.4701917E-40 -0.1082959E-30 -0.1200000E+03
  0.9200001E-01  0.0000000E+00  0.4905883E-33  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.6120120E-31 -0.1200000E+03
  0.9400000E-01  0.0000000E+00 -0.1631304E-33  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.3424593E-30 -0.1200000E+03
  0.9600000E-01  0.0000000E+00 -0.8500987E-34  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.4815696E-30 -0.1200000E+03
  0.9800000E-01  0.0000000E+00 -0.1080330E-32  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.8849451E-31 -0.1200000E+03
  0.1000000E+00  0.0000000E+00  0.1823194E-32  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.3100186E-30 -0.1200000E+03
  0.1020000E+00  0.0000000E+00  0.2886855E-32  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.1269429E-30 -0.1200000E+03
  0.1040000E+00  0.0000000E+00  0.1146043E-32  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.1355476E-29 -0.1200000E+03
  0.1060000E+00  0.0000000E+00 -0.6299532E-32  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.1368126E-29 -0.1200000E+03
  0.1080000E+00  0.0000000E+00 -0.2288911E-32  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.5083499E-30 -0.1200000E+03
  0.1100000E+00  0.0000000E+00  0.1252841E-31  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.1463974E-29 -0.1200000E+03
  0.1120000E+00  0.0000000E+00  0.5500197E-32  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.1266072E-29 -0.1200000E+03
  0.1140000E+00  0.0000000E+00  0.2363930E-31  0.7000000E+02  0.0000000E+00  0.1880795E-39  0.4853623E-30 -0.1200000E+03
  0.1160000E+00  0.0000000E+00  0.1649034E-31  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.1579872E-30 -0.1200000E+03
  0.1180000E+00  0.0000000E+00 -0.1442780E-31  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.5088372E-30 -0.1200000E+03
  0.1200000E+00  0.0000000E+00 -0.2308747E-31  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.8718746E-30 -0.1200000E+03
  0.1220000E+00  0.0000000E+00 -0.1627947E-31  0.7000000E+02  0.0000000E+00 -0.1880795E-39 -0.5875834E-30 -0.1200000E+03
  0.1240000E+00  0.0000000E+00 -0.4592403E-31  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.4474792E-29 -0.1200000E+03
  0.1260000E+00  0.0000000E+00  0.1389931E-31  0.7000000E+02  0.0000000E+00 -0.3761576E-39 -0.1244679E-29 -0.1200000E+03
  0.1280000E+00  0.0000000E+00  0.3631448E-31  0.7000000E+02  0.0000000E+00 -0.4701917E-40 -0.1911250E-30 -0.1200000E+03
  0.1300000E+00  0.0000000E+00 -0.1708889E-31  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.2651072E-29 -0.1200000E+03
  0.1320000E+00  0.0000000E+00 -0.1764630E-31  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.9015651E-29 -0.1200000E+03
  0.1340000E+00  0.0000000E+00  0.3243025E-33  0.7000000E+02  0.0000000E+00  0.1880795E-39 -0.7482740E-30 -0.1200000E+03
  0.1360000E+00  0.0000000E+00  0.1965171E-31  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.2039402E-29 -0.1200000E+03
  0.1380000E+00  0.0000000E+00  0.3939971E-31  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.1758169E-30 -0.1200000E+03
  0.1400000E+00  0.0000000E+00 -0.1833740E-30  0.7000000E+02  0.0000000E+00  0.3009266E-38  0.7227485E-29 -0.1200000E+03
  0.1420000E+00  0.0000000E+00 -0.2688483E-31  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.1973898E-28 -0.1200000E+03
  0.1440000E+00  0.0000000E+00 -0.9681843E-31  0.7000000E+02  0.0000000E+00 -0.1203706E-37 -0.4177527E-28 -0.1200000E+03
  0.1460000E+00  0.0000000E+00  0.3882185E-30  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.3529362E-28 -0.1200000E+03
  0.1480000E+00  0.0000000E+00  0.3721207E-30  0.7000000E+02  0.0000000E+00 -0.7523165E-39 -0.2970825E-29 -0.1200000E+03
  0.1500000E+00  0.0000000E+00 -0.2945773E-30  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.3278400E-28 -0.1200000E+03
  0.1520000E+00  0.0000000E+00  0.3298907E-30  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.1656183E-27 -0.1200000E+03
  0.1540000E+00  0.0000000E+00  0.2470418E-30  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.1545216E-27 -0.1200000E+03
  0.1560000E+00  0.0000000E+00 -0.1122877E-29  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.1025785E-27 -0.1200000E+03
  0.1580000E+00  0.0000000E+00  0.2740181E-30  0.7000000E+02  0.0000000E+00  0.3009266E-38  0.1045283E-28 -0.1200000E+03
  0.1600000E+00  0.0000000E+00  0.1703545E-30  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.1502111E-27 -0.1200000E+03
  0.1620000E+00  0.0000000E+00 -0.1349793E-29  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.1819202E-27 -0.1200000E+03
  0.1640000E+00  0.0000000E+00  0.8368956E-31  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.1749324E-27 -0.1200000E+03
  0.1660000E+00  0.0000000E+00  0.7173895E-30  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.2609563E-28 -0.1200000E+03
  0.1680000E+00  0.0000000E+00  0.5933251E-31  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.3799887E-28 -0.1200000E+03
  0.1700000E+00  0.0000000E+00 -0.4875607E-30  0.7000000E+02  0.0000000E+00 -0.2407413E-37 -0.7854126E-28 -0.1200000E+03
  0.1720000E+00  0.0000000E+00  0.2807236E-31  0.7000000E+02  0.0000000E+00 -0.4814825E-37  0.1510882E-27 -0.1200000E+03
