# problem=TPV104
# author=Surendra Nadh Somala
# Date = 01/13/2024; time = 12:20:09
# code=SPECFEM3D_Cartesian (split nodes)
# code_version=1.1
# element_size=1004 m  (w/ 5 GLL nodes)
# time_step=  0.2000000E-02
# location=faultst-075dp000
# Column #1 = Time (s)
# Column #2 = horizontal right-lateral slip (m)
# Column #3 = horizontal right-lateral slip rate (m/s)
# Column #4 = horizontal right-lateral shear stress (MPa)
# Column #5 = vertical up-dip slip (m)
# Column #6 = vertical up-dip slip rate (m/s)
# Column #7 = vertical up-dip shear stress (MPa)
# Column #8 = normal stress (MPa)
#
# The line below lists the names of the data fields:
# t h-slip h-slip-rate h-shear-stress v-slip v-slip-rate v-shear-stress n-stress
#
  0.2000000E-02  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.4000000E-02  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.6000000E-02  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.8000000E-02  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.1000000E-01  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.1200000E-01  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.1400000E-01  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.1600000E-01  0.0000000E+00 -0.5712888E-38  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.2134575E-35 -0.1200000E+03
  0.1800000E-01 -0.2285097E-40  0.1611428E-34  0.7000000E+02 -0.1121039E-43  0.0000000E+00 -0.3530121E-35 -0.1200000E+03
  0.2000000E-01  0.6445715E-37  0.2751938E-33  0.7000000E+02  0.1793662E-42 -0.2204242E-41  0.1825214E-31 -0.1200000E+03
  0.2200000E-01  0.1100752E-35  0.2554047E-32  0.7000000E+02 -0.1434930E-41 -0.3585264E-39  0.2667303E-30 -0.1200000E+03
  0.2400000E-01  0.1028064E-34  0.1704212E-31  0.7000000E+02 -0.2869859E-41  0.0000000E+00  0.2091232E-29 -0.1200000E+03
  0.2600000E-01  0.6926925E-34  0.9113230E-31  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.1166350E-28 -0.1200000E+03
  0.2800000E-01  0.3748099E-33  0.4130206E-30  0.7000000E+02  0.9183550E-40 -0.1128477E-38  0.5182013E-28 -0.1200000E+03
  0.3000000E-01  0.1721352E-32  0.1640678E-29  0.7000000E+02  0.0000000E+00 -0.2350989E-37  0.1948751E-27 -0.1200000E+03
  0.3200000E-01  0.6937522E-32  0.5842266E-29  0.7000000E+02  0.5969307E-39  0.3291384E-36  0.6440111E-27 -0.1200000E+03
  0.3400000E-01  0.2509042E-31  0.1895311E-28  0.7000000E+02  0.1469368E-38  0.3761582E-36  0.1918216E-26 -0.1200000E+03
  0.3600000E-01  0.8274998E-31  0.5671268E-28  0.7000000E+02  0.8816208E-38 -0.8967614E-36  0.5243645E-26 -0.1200000E+03
  0.3800000E-01  0.2519411E-30  0.1580601E-27  0.7000000E+02 -0.1763242E-37 -0.1504633E-34  0.1333446E-25 -0.1200000E+03
  0.4000000E-01  0.7149903E-30  0.4135764E-27  0.7000000E+02 -0.2350989E-37 -0.4930381E-34  0.3187567E-25 -0.1200000E+03
  0.4200000E-01  0.1906247E-29  0.1022681E-26  0.7000000E+02 -0.4701977E-37 -0.2407412E-34  0.7222284E-25 -0.1200000E+03
  0.4400000E-01  0.4805714E-29  0.2403148E-26  0.7000000E+02 -0.9403955E-37  0.4814825E-34  0.1561425E-24 -0.1200000E+03
  0.4600000E-01  0.1151884E-28  0.5391664E-26  0.7000000E+02  0.0000000E+00  0.9629650E-34  0.3238754E-24 -0.1200000E+03
  0.4800000E-01  0.2637237E-28  0.1159642E-25  0.7000000E+02  0.7523164E-36 -0.2110820E-33  0.6474724E-24 -0.1200000E+03
  0.5000000E-01  0.5790450E-28  0.2399406E-25  0.7000000E+02  0.1504633E-35  0.7703720E-33  0.1252299E-23 -0.1200000E+03
  0.5200000E-01  0.1223486E-27  0.4790575E-25  0.7000000E+02  0.0000000E+00  0.3155444E-32  0.2350915E-23 -0.1200000E+03
  0.5400000E-01  0.2495276E-27  0.9254183E-25  0.7000000E+02  0.1805559E-34 -0.1836567E-32  0.4295316E-23 -0.1200000E+03
  0.5600000E-01  0.4925159E-27  0.1733725E-24  0.7000000E+02 -0.1805559E-34  0.6754623E-32  0.7655827E-23 -0.1200000E+03
  0.5800000E-01  0.9430177E-27  0.3156632E-24  0.7000000E+02  0.4814825E-34  0.2194018E-32  0.1333796E-22 -0.1200000E+03
  0.6000000E-01  0.1755169E-26  0.5596033E-24  0.7000000E+02  0.2407412E-34  0.6754623E-32  0.2275203E-22 -0.1200000E+03
  0.6200000E-01  0.3181431E-26  0.9675572E-24  0.7000000E+02  0.1925930E-33  0.1730563E-31  0.3805492E-22 -0.1200000E+03
  0.6400000E-01  0.5625398E-26  0.1634062E-23  0.7000000E+02  0.1444447E-33  0.8864825E-31  0.6248758E-22 -0.1200000E+03
  0.6600000E-01  0.9717679E-26  0.2699288E-23  0.7000000E+02  0.2888895E-33 -0.2366588E-32  0.1008376E-21 -0.1200000E+03
  0.6800000E-01  0.1642255E-25  0.4366764E-23  0.7000000E+02  0.1925930E-33  0.0000000E+00  0.1600598E-21 -0.1200000E+03
  0.7000000E-01  0.2718474E-25  0.6926198E-23  0.7000000E+02  0.3851860E-33  0.1972152E-30  0.2500923E-21 -0.1200000E+03
  0.7200000E-01  0.4412734E-25  0.1078229E-22  0.7000000E+02  0.0000000E+00 -0.4038968E-30  0.3849054E-21 -0.1200000E+03
  0.7400000E-01  0.7031390E-25  0.1649039E-22  0.7000000E+02  0.0000000E+00 -0.6105784E-30  0.5838195E-21 -0.1200000E+03
  0.7600001E-01  0.1100889E-24  0.2479988E-22  0.7000000E+02 -0.1540744E-32 -0.3944305E-30  0.8731185E-21 -0.1200000E+03
  0.7800000E-01  0.1695134E-24  0.3670609E-22  0.7000000E+02 -0.1540744E-32 -0.1221157E-29  0.1287973E-20 -0.1200000E+03
  0.8000001E-01  0.2569133E-24  0.5351162E-22  0.7000000E+02 -0.1540744E-32 -0.3944305E-30  0.1874655E-20 -0.1200000E+03
  0.8200000E-01  0.3835599E-24  0.7689805E-22  0.7000000E+02  0.0000000E+00  0.3944305E-30  0.2693007E-20 -0.1200000E+03
  0.8400001E-01  0.5645055E-24  0.1090091E-21  0.7000000E+02  0.1232595E-31  0.5522026E-29  0.3819048E-20 -0.1200000E+03
  0.8600000E-01  0.8195964E-24  0.1525470E-21  0.7000000E+02  0.3697785E-31 -0.1091784E-29  0.5347578E-20 -0.1200000E+03
  0.8800001E-01  0.1174694E-23  0.2108840E-21  0.7000000E+02  0.4930381E-31  0.4733165E-29  0.7394533E-20 -0.1200000E+03
  0.9000000E-01  0.1663133E-23  0.2881925E-21  0.7000000E+02  0.9860761E-31  0.7585686E-29  0.1009877E-19 -0.1200000E+03
  0.9200001E-01  0.2327463E-23  0.3895976E-21  0.7000000E+02  0.7395571E-31  0.1880645E-29  0.1362290E-19 -0.1200000E+03
  0.9400000E-01  0.3221523E-23  0.5213584E-21  0.7000000E+02  0.1232595E-30 -0.6916734E-29  0.1815260E-19 -0.1200000E+03
  0.9600000E-01  0.4412898E-23  0.6910844E-21  0.7000000E+02  0.9860761E-31 -0.6310887E-29  0.2389398E-19 -0.1200000E+03
  0.9800000E-01  0.5985861E-23  0.9079944E-21  0.7000000E+02  0.1479114E-30 -0.1383347E-28  0.3106824E-19 -0.1200000E+03
  0.1000000E+00  0.8044876E-23  0.1183228E-20  0.7000000E+02  0.4930381E-31 -0.1141008E-28  0.3990308E-19 -0.1200000E+03
  0.1020000E+00  0.1071877E-22  0.1530216E-20  0.7000000E+02  0.3451266E-30 -0.1625685E-28  0.5062048E-19 -0.1200000E+03
  0.1040000E+00  0.1416574E-22  0.1965111E-20  0.7000000E+02  0.1972152E-30 -0.1009742E-27  0.6342010E-19 -0.1200000E+03
  0.1060000E+00  0.1857922E-22  0.2507283E-20  0.7000000E+02  0.0000000E+00 -0.3786532E-28  0.7845870E-19 -0.1200000E+03
  0.1080000E+00  0.2419487E-22  0.3179859E-20  0.7000000E+02  0.0000000E+00  0.6553226E-28  0.9582549E-19 -0.1200000E+03
  0.1100000E+00  0.3129866E-22  0.4010287E-20  0.7000000E+02  0.4930381E-30  0.3301855E-28  0.1155144E-18 -0.1200000E+03
  0.1120000E+00  0.4023602E-22  0.5030873E-20  0.7000000E+02  0.0000000E+00 -0.3301855E-28  0.1373945E-18 -0.1200000E+03
  0.1140000E+00  0.5142215E-22  0.6279214E-20  0.7000000E+02  0.5916457E-30  0.1339927E-27  0.1611820E-18 -0.1200000E+03
  0.1160000E+00  0.6535289E-22  0.7798420E-20  0.7000000E+02  0.7888609E-30 -0.9319919E-28  0.1864143E-18 -0.1200000E+03
  0.1180000E+00  0.8261582E-22  0.9636966E-20  0.7000000E+02  0.1183291E-29  0.1767048E-27  0.2124344E-18 -0.1200000E+03
  0.1200000E+00  0.1039007E-21  0.1184800E-19  0.7000000E+02  0.1577722E-29  0.2776790E-27  0.2383861E-18 -0.1200000E+03
  0.1220000E+00  0.1300078E-21  0.1448785E-19  0.7000000E+02  0.2761013E-29  0.4194468E-27  0.2632297E-18 -0.1200000E+03
  0.1240000E+00  0.1618521E-21  0.1761342E-19  0.7000000E+02  0.1972152E-29 -0.1262177E-27  0.2857812E-18 -0.1200000E+03
  0.1260000E+00  0.2004615E-21  0.2127821E-19  0.7000000E+02  0.3549874E-29  0.5856464E-29  0.3047848E-18 -0.1200000E+03
  0.1280000E+00  0.2469650E-21  0.2552659E-19  0.7000000E+02  0.3549874E-29 -0.3786532E-28  0.3190208E-18 -0.1200000E+03
  0.1300000E+00  0.3025679E-21  0.3038598E-19  0.7000000E+02  0.3944305E-29 -0.2495073E-27  0.3274572E-18 -0.1200000E+03
  0.1320000E+00  0.3685089E-21  0.3585662E-19  0.7000000E+02  0.3549874E-29 -0.6310887E-28  0.3294446E-18 -0.1200000E+03
  0.1340000E+00  0.4459944E-21  0.4189884E-19  0.7000000E+02  0.4338735E-29 -0.9804596E-28  0.3249558E-18 -0.1200000E+03
  0.1360000E+00  0.5361043E-21  0.4841759E-19  0.7000000E+02  0.3549874E-29 -0.6603710E-28  0.3148635E-18 -0.1200000E+03
  0.1380000E+00  0.6396648E-21  0.5524454E-19  0.7000000E+02  0.3944305E-29 -0.1769321E-27  0.3012463E-18 -0.1200000E+03
  0.1400000E+00  0.7570825E-21  0.6211816E-19  0.7000000E+02  0.4338735E-29  0.3101209E-27  0.2877057E-18 -0.1200000E+03
  0.1420000E+00  0.8881374E-21  0.6866248E-19  0.7000000E+02  0.5916457E-29 -0.5094152E-28  0.2796684E-18 -0.1200000E+03
  0.1440000E+00  0.1031733E-20  0.7436619E-19  0.7000000E+02  0.4338735E-29  0.4014230E-27  0.2846407E-18 -0.1200000E+03
  0.1460000E+00  0.1185602E-20  0.7856341E-19  0.7000000E+02  0.6705318E-29  0.1888722E-27  0.3123754E-18 -0.1200000E+03
  0.1480000E+00  0.1345986E-20  0.8041889E-19  0.7000000E+02  0.6705318E-29 -0.8046381E-28  0.3748968E-18 -0.1200000E+03
  0.1500000E+00  0.1507278E-20  0.7892079E-19  0.7000000E+02  0.5916457E-29 -0.2429692E-27  0.4863341E-18 -0.1200000E+03
  0.1520000E+00  0.1661669E-20  0.7288422E-19  0.7000000E+02  0.4733165E-29  0.4611492E-27  0.6624966E-18 -0.1200000E+03
  0.1540000E+00  0.1798815E-20  0.6097037E-19  0.7000000E+02  0.5522026E-29 -0.1073760E-26  0.9201331E-18 -0.1200000E+03
  0.1560000E+00  0.1905550E-20  0.4172538E-19  0.7000000E+02  0.1577722E-29 -0.4156097E-27  0.1275817E-17 -0.1200000E+03
  0.1580000E+00  0.1965716E-20  0.1364382E-19  0.7000000E+02  0.3944305E-29  0.1161203E-26  0.1744410E-17 -0.1200000E+03
  0.1600000E+00  0.1960126E-20 -0.2473818E-19  0.7000000E+02  0.7099748E-29 -0.1491187E-26  0.2337068E-17 -0.1200000E+03
  0.1620000E+00  0.1866763E-20 -0.7471648E-19  0.7000000E+02 -0.6310887E-29  0.4069664E-26  0.3058790E-17 -0.1200000E+03
  0.1640000E+00  0.1661260E-20 -0.1372556E-18  0.7000000E+02  0.2524355E-28  0.3324878E-26  0.3905536E-17 -0.1200000E+03
  0.1660000E+00  0.1317741E-20 -0.2127875E-18  0.7000000E+02  0.1577722E-28  0.1366787E-26  0.4860959E-17 -0.1200000E+03
  0.1680000E+00  0.8101098E-21 -0.3009724E-18  0.7000000E+02  0.2839899E-28 -0.5589935E-27  0.5892919E-17 -0.1200000E+03
  0.1700000E+00  0.1138512E-21 -0.4004265E-18  0.7000000E+02  0.5048710E-28  0.3076078E-26  0.6949890E-17 -0.1200000E+03
  0.1720000E+00 -0.7915961E-21 -0.5084237E-18  0.7000000E+02  0.4733165E-28 -0.8077936E-27  0.7957554E-17 -0.1200000E+03
