# problem=TPV104
# author=Surendra Nadh Somala
# Date = 01/13/2024; time = 12:20:09
# code=SPECFEM3D_Cartesian (split nodes)
# code_version=1.1
# element_size=1004 m  (w/ 5 GLL nodes)
# time_step=  0.2000000E-02
# location=faultst000dp120
# Column #1 = Time (s)
# Column #2 = horizontal right-lateral slip (m)
# Column #3 = horizontal right-lateral slip rate (m/s)
# Column #4 = horizontal right-lateral shear stress (MPa)
# Column #5 = vertical up-dip slip (m)
# Column #6 = vertical up-dip slip rate (m/s)
# Column #7 = vertical up-dip shear stress (MPa)
# Column #8 = normal stress (MPa)
#
# The line below lists the names of the data fields:
# t h-slip h-slip-rate h-shear-stress v-slip v-slip-rate v-shear-stress n-stress
#
  0.2000000E-02  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.4000000E-02  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.6000000E-02  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.8000000E-02  0.0000000E+00  0.3020778E-15  0.7000000E+02  0.0000000E+00 -0.8470330E-24 -0.7353389E-15 -0.1200000E+03
  0.1000000E-01  0.1208311E-17  0.1287819E-14  0.7000000E+02  0.1009742E-26  0.5169879E-24 -0.4148061E-14 -0.1200000E+03
  0.1200000E-01  0.5151274E-17  0.3073865E-14  0.7000000E+02  0.4846761E-26 -0.1272535E-22 -0.1387130E-13 -0.1200000E+03
  0.1400000E-01  0.1350377E-16  0.5817896E-14  0.7000000E+02  0.0000000E+00 -0.5586447E-22 -0.3560893E-13 -0.1200000E+03
  0.1600000E-01  0.2842286E-16  0.9328896E-14  0.7000000E+02  0.1421717E-24 -0.3231961E-22 -0.7743914E-13 -0.1200000E+03
  0.1800000E-01  0.5081936E-16  0.1368131E-13  0.7000000E+02  0.5428373E-24 -0.2493454E-22 -0.1497360E-12 -0.1200000E+03
  0.2000000E-01  0.8314812E-16  0.1867714E-13  0.7000000E+02  0.3618915E-24 -0.6617445E-22 -0.2650258E-12 -0.1200000E+03
  0.2200000E-01  0.1255279E-15  0.2385570E-13  0.7000000E+02  0.1861156E-23 -0.8650328E-22 -0.4373528E-12 -0.1200000E+03
  0.2400000E-01  0.1785709E-15  0.2835085E-13  0.7000000E+02  0.9305782E-24 -0.1251174E-20 -0.6815270E-12 -0.1200000E+03
  0.2600000E-01  0.2389313E-15  0.3010516E-13  0.7000000E+02  0.1033976E-23 -0.8144222E-21 -0.8746358E-12 -0.1200000E+03
  0.2800000E-01  0.2989916E-15  0.2613247E-13  0.7000000E+02  0.2429843E-23  0.6882143E-21 -0.1293768E-11 -0.1200000E+03
  0.3000000E-01  0.3434612E-15  0.1260807E-13  0.7000000E+02  0.7858216E-23 -0.7165900E-21 -0.1672651E-11 -0.1200000E+03
  0.3200000E-01  0.3494239E-15 -0.1556756E-13  0.7000000E+02  0.4963084E-23 -0.8470329E-21 -0.2376548E-11 -0.1200000E+03
  0.3400000E-01  0.2811909E-15 -0.6478740E-13  0.7000000E+02  0.2150670E-22 -0.1090979E-20 -0.3057657E-11 -0.1200000E+03
  0.3600000E-01  0.9027423E-16 -0.1428239E-12  0.7000000E+02  0.6617445E-23 -0.7623297E-20 -0.3969806E-11 -0.1200000E+03
  0.3800000E-01 -0.2901048E-15 -0.2578235E-12  0.7000000E+02  0.1985233E-22 -0.1626307E-21 -0.4718627E-11 -0.1200000E+03
  0.4000000E-01 -0.9410199E-15 -0.4164616E-12  0.7000000E+02  0.2646978E-22  0.0000000E+00 -0.5731628E-11 -0.1200000E+03
  0.4200000E-01 -0.1955952E-14 -0.6217488E-12  0.7000000E+02  0.2646978E-22 -0.7101525E-20 -0.6552868E-11 -0.1200000E+03
  0.4400000E-01 -0.3428015E-14 -0.8700626E-12  0.7000000E+02  0.2646978E-22 -0.1387779E-19 -0.7538583E-11 -0.1200000E+03
  0.4600000E-01 -0.5436202E-14 -0.1147293E-11  0.7000000E+02  0.5293956E-22 -0.7101525E-20 -0.8078919E-11 -0.1200000E+03
  0.4800000E-01 -0.8017187E-14 -0.1423141E-11  0.7000000E+02  0.1058791E-21 -0.2097931E-19 -0.8628705E-11 -0.1200000E+03
  0.5000000E-01 -0.1112877E-13 -0.1645151E-11  0.7000000E+02  0.1058791E-21 -0.6776264E-20 -0.8656259E-11 -0.1200000E+03
  0.5200000E-01 -0.1459779E-13 -0.1735975E-11  0.7000000E+02  0.1058791E-21 -0.2130457E-19 -0.8398283E-11 -0.1200000E+03
  0.5400000E-01 -0.1807267E-13 -0.1583828E-11  0.7000000E+02  0.1058791E-21 -0.1322727E-19 -0.7459720E-11 -0.1200000E+03
  0.5600000E-01 -0.2093310E-13 -0.1039056E-11  0.7000000E+02  0.2117582E-21 -0.7589417E-20 -0.6055468E-11 -0.1200000E+03
  0.5800000E-01 -0.2222889E-13  0.8739803E-13  0.7000000E+02  0.1058791E-21 -0.6288372E-20 -0.4025879E-11 -0.1200000E+03
  0.6000000E-01 -0.2058351E-13  0.2025841E-11  0.7000000E+02  0.0000000E+00 -0.5692073E-21 -0.1084257E-11 -0.1200000E+03
  0.6200000E-01 -0.1412553E-13  0.5039308E-11  0.7000000E+02 -0.1058791E-21  0.2181958E-20  0.2501756E-11 -0.1200000E+03
  0.6400000E-01 -0.4262744E-15  0.9410721E-11  0.7000000E+02  0.0000000E+00  0.1355253E-19  0.6660357E-11 -0.1200000E+03
  0.6600000E-01  0.2351736E-13  0.1542272E-10  0.7000000E+02  0.0000000E+00  0.1322727E-19  0.1146596E-10 -0.1200000E+03
  0.6800000E-01  0.6126462E-13  0.2330959E-10  0.7000000E+02 -0.1323489E-21  0.2905662E-19  0.1676433E-10 -0.1200000E+03
  0.7000000E-01  0.1167557E-12  0.3322985E-10  0.7000000E+02 -0.2117582E-21  0.1301045E-20  0.2249236E-10 -0.1200000E+03
  0.7200000E-01  0.1941840E-12  0.4521183E-10  0.7000000E+02 -0.4235165E-21  0.2775558E-19  0.2850600E-10 -0.1200000E+03
  0.7400000E-01  0.2976030E-12  0.5908518E-10  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.3465496E-10 -0.1200000E+03
  0.7600001E-01  0.4305248E-12  0.7440816E-10  0.7000000E+02  0.0000000E+00  0.1040836E-19  0.4083683E-10 -0.1200000E+03
  0.7800000E-01  0.5952357E-12  0.9030813E-10  0.7000000E+02  0.1694066E-20 -0.1040836E-19  0.4674446E-10 -0.1200000E+03
  0.8000001E-01  0.7917573E-12  0.1150391E-09  0.7000000E+02  0.1694066E-20  0.6591952E-19  0.5230507E-10 -0.1200000E+03
  0.8200000E-01  0.1055392E-11  0.1416234E-09  0.7000000E+02  0.3388132E-20  0.4510279E-19  0.5707628E-10 -0.1200000E+03
  0.8400001E-01  0.1358251E-11  0.1667798E-09  0.7000000E+02  0.3388132E-20  0.1214307E-18  0.6109695E-10 -0.1200000E+03
  0.8600000E-01  0.1722511E-11  0.1862846E-09  0.7000000E+02  0.6776264E-20 -0.1040836E-19  0.6338004E-10 -0.1200000E+03
  0.8800001E-01  0.2103390E-11  0.1950629E-09  0.7000000E+02  0.6776264E-20 -0.7979722E-19  0.6476947E-10 -0.1200000E+03
  0.9000000E-01  0.2502763E-11  0.1871334E-09  0.7000000E+02  0.6776264E-20  0.6938886E-19  0.6584316E-10 -0.1200000E+03
  0.9200001E-01  0.2851923E-11  0.1653221E-09  0.7000000E+02  0.0000000E+00  0.1526558E-18  0.6395268E-10 -0.1200000E+03
  0.9400000E-01  0.3164051E-11  0.1170495E-09  0.7000000E+02  0.1355253E-19  0.1387771E-19  0.6190685E-10 -0.1200000E+03
  0.9600000E-01  0.3320121E-11  0.3284885E-10  0.7000000E+02  0.1355253E-19  0.9714460E-19  0.5711722E-10 -0.1200000E+03
  0.9800000E-01  0.3295447E-11 -0.8706288E-10  0.7000000E+02  0.2710505E-19  0.1387771E-19  0.5140673E-10 -0.1200000E+03
  0.1000000E+00  0.2971869E-11 -0.2573382E-09  0.7000000E+02  0.2710505E-19  0.4163345E-19  0.4510864E-10 -0.1200000E+03
  0.1020000E+00  0.2266094E-11 -0.4884452E-09  0.7000000E+02  0.4065758E-19  0.1387771E-19  0.3626711E-10 -0.1200000E+03
  0.1040000E+00  0.1018089E-11 -0.7806162E-09  0.7000000E+02  0.4065758E-19  0.1387787E-19  0.2193932E-10 -0.1200000E+03
  0.1060000E+00 -0.8563710E-12 -0.1146750E-08  0.7000000E+02  0.4065758E-19  0.1387771E-19  0.1125458E-10 -0.1200000E+03
  0.1080000E+00 -0.3568913E-11 -0.1584206E-08  0.7000000E+02  0.2710505E-19 -0.6938853E-20 -0.8217831E-11 -0.1200000E+03
  0.1100000E+00 -0.7193194E-11 -0.2102276E-08  0.7000000E+02  0.4065758E-19 -0.2081672E-19 -0.1647304E-10 -0.1200000E+03
  0.1120000E+00 -0.1197802E-10 -0.2693207E-08  0.7000000E+02  0.4065758E-19  0.2081672E-19 -0.3934170E-10 -0.1200000E+03
  0.1140000E+00 -0.1796602E-10 -0.3349177E-08  0.7000000E+02  0.4065758E-19 -0.2081672E-19 -0.5159341E-10 -0.1200000E+03
  0.1160000E+00 -0.2537473E-10 -0.4068083E-08  0.7000000E+02  0.4065758E-19  0.0000000E+00 -0.6767839E-10 -0.1200000E+03
  0.1180000E+00 -0.3423836E-10 -0.4828320E-08  0.7000000E+02  0.4065758E-19  0.4163345E-19 -0.7724127E-10 -0.1200000E+03
  0.1200000E+00 -0.4468801E-10 -0.5648987E-08  0.7000000E+02  0.4065758E-19 -0.1526558E-18 -0.8659701E-10 -0.1200000E+03
  0.1220000E+00 -0.5683430E-10 -0.6478634E-08  0.7000000E+02  0.4065758E-19 -0.6938886E-19 -0.1110759E-09 -0.1200000E+03
  0.1240000E+00 -0.7060255E-10 -0.7275873E-08  0.7000000E+02  0.4404571E-19 -0.4163345E-19 -0.1014151E-08 -0.1200000E+03
  0.1260000E+00 -0.8593780E-10 -0.8003868E-08  0.7000000E+02  0.4235165E-19  0.4440892E-18  0.2979562E-09 -0.1200000E+03
  0.1280000E+00 -0.1026180E-09 -0.8604347E-08  0.7000000E+02  0.4065758E-19 -0.8881785E-18 -0.6328257E-09 -0.1200000E+03
  0.1300000E+00 -0.1203552E-09 -0.8968962E-08  0.7000000E+02  0.4065758E-19  0.2220446E-18  0.2267545E-09 -0.1200000E+03
  0.1320000E+00 -0.1384939E-09 -0.9068140E-08  0.7000000E+02  0.2710505E-19  0.0000000E+00 -0.5813401E-09 -0.1200000E+03
  0.1340000E+00 -0.1566277E-09 -0.8868056E-08  0.7000000E+02  0.2710505E-19  0.0000000E+00  0.2834291E-09 -0.1200000E+03
  0.1360000E+00 -0.1739661E-09 -0.8298652E-08  0.7000000E+02  0.2710505E-19  0.0000000E+00 -0.2066693E-09 -0.1200000E+03
  0.1380000E+00 -0.1898223E-09 -0.7298591E-08  0.7000000E+02  0.5421011E-19  0.2220446E-18  0.1484375E-09 -0.1200000E+03
  0.1400000E+00 -0.2031604E-09 -0.5817999E-08  0.7000000E+02  0.5421011E-19  0.0000000E+00 -0.2251620E-09 -0.1200000E+03
  0.1420000E+00 -0.2130943E-09 -0.3738239E-08  0.7000000E+02  0.5421011E-19  0.0000000E+00  0.1054021E-09 -0.1200000E+03
  0.1440000E+00 -0.2181134E-09 -0.1083135E-08  0.7000000E+02  0.5421011E-19 -0.4440892E-18 -0.2879808E-09 -0.1200000E+03
  0.1460000E+00 -0.2174269E-09  0.2190007E-08  0.7000000E+02  0.5421011E-19 -0.1387779E-19 -0.1177458E-10 -0.1200000E+03
  0.1480000E+00 -0.2093534E-09  0.6096194E-08  0.7000000E+02  0.5421011E-19 -0.4440892E-18 -0.4300230E-09 -0.1200000E+03
  0.1500000E+00 -0.1930421E-09  0.1063282E-07  0.7000000E+02  0.0000000E+00 -0.2220446E-18 -0.1817617E-09 -0.1200000E+03
  0.1520000E+00 -0.1668221E-09  0.1582352E-07  0.7000000E+02  0.0000000E+00 -0.1776357E-17 -0.1527423E-08 -0.1200000E+03
  0.1540000E+00 -0.1297480E-09  0.2155141E-07  0.7000000E+02  0.0000000E+00  0.3469365E-20  0.3663028E-11 -0.1200000E+03
  0.1560000E+00 -0.8061642E-10  0.2774518E-07  0.7000000E+02  0.0000000E+00 -0.8673617E-18 -0.1746344E-08 -0.1200000E+03
  0.1580000E+00 -0.1876732E-10  0.3409269E-07  0.7000000E+02  0.0000000E+00 -0.8326690E-19 -0.1155186E-08 -0.1200000E+03
  0.1600000E+00  0.5575437E-10  0.4053809E-07  0.7000000E+02  0.0000000E+00 -0.3469447E-17 -0.2485149E-08 -0.1200000E+03
  0.1620000E+00  0.1433850E-09  0.4698188E-07  0.7000000E+02  0.5421011E-19 -0.1942891E-17 -0.1868157E-08 -0.1200000E+03
  0.1640000E+00  0.2436819E-09  0.5331140E-07  0.7000000E+02  0.5421011E-19  0.1665338E-18 -0.2215113E-08 -0.1200000E+03
  0.1660000E+00  0.3566306E-09  0.5925397E-07  0.7000000E+02  0.1084202E-18 -0.3885781E-17 -0.1930866E-08 -0.1200000E+03
  0.1680000E+00  0.4806978E-09 -0.5509187E-07  0.7000001E+02  0.1084202E-18  0.4996014E-18 -0.2238042E-08 -0.1200000E+03
  0.1700000E+00  0.1362631E-09 -0.4334528E-07  0.6999999E+02  0.1897354E-18 -0.6661352E-18 -0.1909771E-08 -0.1200000E+03
