 # problem=TPV104
 # author=Surendra Nadh Somala
 # Date = 01/20/2018; time = 02:40:42
 # code=SPECFEM3D_Cartesian (split nodes)
 # code_version=1.1
 # element_size=100 m  (*5 GLL nodes)
 # time_step=   2.00000009E-03
 # location=faultst075dp075
 # Column #1 = Time (s)
 # Column #2 = horizontal right-lateral slip (m)
 # Column #3 = horizontal right-lateral slip rate (m/s)
 # Column #4 = horizontal right-lateral shear stress (MPa)
 # Column #5 = vertical up-dip slip (m)
 # Column #6 = vertical up-dip slip rate (m/s)
 # Column #7 = vertical up-dip shear stress (MPa)
 # Column #8 = normal stress (MPa)
 #
 # The line below lists the names of the data fields:
                                                                                                                                                                                # t h-slip h-slip-rate h-shear-stress v-slip v-slip-rate v-shear-stress n-stress
 #
  0.2000000E-02  0.0000000E+00  0.3781431E-32  0.6200000E+02  0.0000000E+00  0.0000000E+00 -0.2118062E-30 -0.1200000E+03
  0.4000000E-02  0.0000000E+00  0.1134428E-31  0.6200000E+02  0.0000000E+00 -0.0000000E+00 -0.2118078E-30 -0.1200000E+03
  0.6000000E-02  0.0000000E+00  0.1890713E-31  0.6200000E+02  0.0000000E+00  0.0000000E+00 -0.2118093E-30 -0.1200000E+03
  0.8000000E-02  0.0000000E+00  0.2646998E-31  0.6200000E+02  0.0000000E+00  0.0000000E+00 -0.2118001E-30 -0.1200000E+03
  0.1000000E-01  0.0000000E+00  0.3403282E-31  0.6200000E+02  0.0000000E+00  0.0000000E+00 -0.2118124E-30 -0.1200000E+03
  0.1200000E-01  0.0000000E+00  0.4159567E-31  0.6200000E+02  0.0000000E+00  0.0000000E+00 -0.2118001E-30 -0.1200000E+03
  0.1400000E-01  0.0000000E+00  0.4915852E-31  0.6200000E+02  0.0000000E+00  0.0000000E+00 -0.2118309E-30 -0.1200000E+03
  0.1600000E-01  0.0000000E+00  0.7458576E-24  0.6200000E+02  0.0000000E+00  0.0000000E+00 -0.1558608E-29 -0.1200000E+03
  0.1800000E-01  0.2983472E-26  0.1026492E-22  0.6200000E+02  0.0000000E+00  0.0000000E+00  0.1677124E-28 -0.1200000E+03
  0.2000000E-01  0.4105972E-25  0.6272387E-22  0.6200000E+02  0.0000000E+00 -0.0000000E+00 -0.1963163E-28 -0.1200000E+03
  0.2200000E-01  0.2538789E-24  0.2705863E-21  0.6200000E+02  0.0000000E+00  0.1805563E-37  0.1534175E-27 -0.1200000E+03
  0.2400000E-01  0.1123405E-23  0.9492217E-21  0.6200000E+02  0.0000000E+00  0.0000000E+00  0.1816458E-26 -0.1200000E+03
  0.2600000E-01  0.4050766E-23  0.2897941E-20  0.6200000E+02  0.0000000E+00  0.3009266E-35  0.4456468E-26 -0.1200000E+03
  0.2800000E-01  0.1271517E-22  0.7991120E-20  0.6200000E+02  0.0000000E+00 -0.6596311E-35  0.1365183E-25 -0.1200000E+03
  0.3000000E-01  0.3601525E-22  0.2033425E-19  0.6200000E+02  0.0000000E+00 -0.6018531E-34  0.4610695E-25 -0.1200000E+03
  0.3200000E-01  0.9405219E-22  0.4838794E-19  0.6200000E+02  0.0000000E+00  0.0000000E+00  0.1093603E-24 -0.1200000E+03
  0.3400000E-01  0.2295670E-21  0.1086664E-18  0.6200000E+02  0.0000000E+00 -0.5277049E-34  0.1741356E-24 -0.1200000E+03
