 # problem=TPV104
 # author=Surendra Nadh Somala
 # Date = 09/23/2020; time = 16:16:51
 # code=SPECFEM3D_Cartesian (split nodes)
 # code_version=1.1
 # element_size=100 m  (*5 GLL nodes)
 # time_step=   2.00000009E-03
 # location=faultst-075dp000
 # Column #1 = Time (s)
 # Column #2 = horizontal right-lateral slip (m)
 # Column #3 = horizontal right-lateral slip rate (m/s)
 # Column #4 = horizontal right-lateral shear stress (MPa)
 # Column #5 = vertical up-dip slip (m)
 # Column #6 = vertical up-dip slip rate (m/s)
 # Column #7 = vertical up-dip shear stress (MPa)
 # Column #8 = normal stress (MPa)
 #
 # The line below lists the names of the data fields:
                                                                                                                                                                                # t h-slip h-slip-rate h-shear-stress v-slip v-slip-rate v-shear-stress n-stress
 #
  0.2000000E-02  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.4000000E-02  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.6000000E-02  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.8000000E-02  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.1000000E-01  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.1200000E-01  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.1400000E-01  0.0000000E+00  0.0000000E+00  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1200000E+03
  0.1600000E-01  0.0000000E+00  0.2236305E-37  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.5139290E-34 -0.1200000E+03
  0.1800000E-01  0.0000000E+00  0.1381778E-34  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.6250549E-35 -0.1200000E+03
  0.2000000E-01  0.5518169E-37  0.2686916E-33  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.1836124E-31 -0.1200000E+03
  0.2200000E-01  0.1058372E-35  0.2546039E-32  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.2667574E-30 -0.1200000E+03
  0.2400000E-01  0.1022294E-34  0.1703509E-31  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.2091387E-29 -0.1200000E+03
  0.2600000E-01  0.6919875E-34  0.9112925E-31  0.7000000E+02  0.0000000E+00  0.1203706E-37  0.1166352E-28 -0.1200000E+03
  0.2800000E-01  0.3747400E-33  0.4130211E-30  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.5182016E-28 -0.1200000E+03
  0.3000000E-01  0.1721283E-32  0.1640678E-29  0.7000000E+02  0.0000000E+00 -0.3977874E-37  0.1948751E-27 -0.1200000E+03
  0.3200000E-01  0.6937453E-32  0.5842263E-29  0.7000000E+02  0.0000000E+00 -0.2821186E-36  0.6440108E-27 -0.1200000E+03
  0.3400000E-01  0.2509034E-31  0.1895311E-28  0.7000000E+02  0.0000000E+00 -0.3761582E-36  0.1918215E-26 -0.1200000E+03
  0.3600000E-01  0.8274989E-31  0.5671267E-28  0.7000000E+02  0.0000000E+00 -0.7523164E-36  0.5243642E-26 -0.1200000E+03
  0.3800000E-01  0.2519410E-30  0.1580600E-27  0.7000000E+02 -0.2350989E-37  0.1261484E-34  0.1333446E-25 -0.1200000E+03
  0.4000000E-01  0.7149900E-30  0.4135762E-27  0.7000000E+02  0.2350989E-37 -0.6851496E-34  0.3187566E-25 -0.1200000E+03
  0.4200000E-01  0.1906246E-29  0.1022681E-26  0.7000000E+02 -0.9403955E-37  0.5045937E-34  0.7222282E-25 -0.1200000E+03
  0.4400000E-01  0.4805712E-29  0.2403148E-26  0.7000000E+02  0.0000000E+00 -0.1009187E-33  0.1561425E-24 -0.1200000E+03
  0.4600000E-01  0.1151884E-28  0.5391663E-26  0.7000000E+02  0.0000000E+00  0.4907270E-33  0.3238753E-24 -0.1200000E+03
  0.4800000E-01  0.2637237E-28  0.1159641E-25  0.7000000E+02  0.1504633E-35  0.1741040E-33  0.6474723E-24 -0.1200000E+03
  0.5000000E-01  0.5790449E-28  0.2399405E-25  0.7000000E+02  0.1504633E-35  0.3851860E-33  0.1252298E-23 -0.1200000E+03
  0.5200000E-01  0.1223486E-27  0.4790574E-25  0.7000000E+02  0.3009266E-35  0.7703720E-33  0.2350914E-23 -0.1200000E+03
  0.5400000E-01  0.2495275E-27  0.9254181E-25  0.7000000E+02  0.1203706E-34 -0.2459028E-32  0.4295315E-23 -0.1200000E+03
  0.5600000E-01  0.4925158E-27  0.1733725E-24  0.7000000E+02  0.0000000E+00 -0.4622232E-32  0.7655828E-23 -0.1200000E+03
  0.5800000E-01  0.9430175E-27  0.3156631E-24  0.7000000E+02  0.3611119E-34 -0.1629491E-31  0.1333796E-22 -0.1200000E+03
  0.6000000E-01  0.1755169E-26  0.5596032E-24  0.7000000E+02  0.2407412E-34  0.1291760E-31  0.2275203E-22 -0.1200000E+03
  0.6200000E-01  0.3181431E-26  0.9675571E-24  0.7000000E+02  0.2407412E-33 -0.2366588E-32  0.3805491E-22 -0.1200000E+03
  0.6400000E-01  0.5625397E-26  0.1634061E-23  0.7000000E+02  0.2888895E-33  0.1009742E-30  0.6248757E-22 -0.1200000E+03
  0.6600000E-01  0.9717677E-26  0.2699288E-23  0.7000000E+02  0.6740755E-33  0.4693722E-31  0.1008376E-21 -0.1200000E+03
  0.6800000E-01  0.1642255E-25  0.4366764E-23  0.7000000E+02  0.1155558E-32 -0.2938508E-31  0.1600598E-21 -0.1200000E+03
  0.7000000E-01  0.2718473E-25  0.6926197E-23  0.7000000E+02  0.3851860E-33  0.1080740E-30  0.2500923E-21 -0.1200000E+03
  0.7200000E-01  0.4412734E-25  0.1078229E-22  0.7000000E+02  0.2311116E-32 -0.5309035E-30  0.3849055E-21 -0.1200000E+03
  0.7400000E-01  0.7031388E-25  0.1649039E-22  0.7000000E+02 -0.7703720E-33  0.1364730E-30  0.5838192E-21 -0.1200000E+03
  0.7600001E-01  0.1100889E-24  0.2479988E-22  0.7000000E+02  0.6162976E-32  0.3186997E-30  0.8731185E-21 -0.1200000E+03
  0.7800000E-01  0.1695134E-24  0.3670608E-22  0.7000000E+02  0.1540744E-32  0.3786540E-31  0.1287972E-20 -0.1200000E+03
  0.8000001E-01  0.2569132E-24  0.5351161E-22  0.7000000E+02  0.1540744E-32  0.0000000E+00  0.1874655E-20 -0.1200000E+03
  0.8200000E-01  0.3835599E-24  0.7689803E-22  0.7000000E+02  0.9244464E-32 -0.7573080E-31  0.2693006E-20 -0.1200000E+03
  0.8400001E-01  0.5645054E-24  0.1090091E-21  0.7000000E+02  0.9244464E-32  0.5673488E-29  0.3819047E-20 -0.1200000E+03
  0.8600000E-01  0.8195962E-24  0.1525470E-21  0.7000000E+02  0.3697785E-31 -0.1091784E-29  0.5347577E-20 -0.1200000E+03
  0.8800001E-01  0.1174693E-23  0.2108840E-21  0.7000000E+02  0.3697785E-31  0.0000000E+00  0.7394531E-20 -0.1200000E+03
  0.9000000E-01  0.1663132E-23  0.2881924E-21  0.7000000E+02  0.3697785E-31  0.1608014E-28  0.1009877E-19 -0.1200000E+03
  0.9200001E-01  0.2327463E-23  0.3895975E-21  0.7000000E+02  0.1109336E-30  0.5705041E-29  0.1362290E-19 -0.1200000E+03
  0.9400000E-01  0.3221522E-23  0.5213583E-21  0.7000000E+02  0.9860761E-31  0.0000000E+00  0.1815260E-19 -0.1200000E+03
  0.9600000E-01  0.4412897E-23  0.6910843E-21  0.7000000E+02  0.9860761E-31 -0.1322762E-28  0.2389398E-19 -0.1200000E+03
  0.9800000E-01  0.5985860E-23  0.9079942E-21  0.7000000E+02  0.4930381E-31  0.2014435E-28  0.3106822E-19 -0.1200000E+03
  0.1000000E+00  0.8044874E-23  0.1183228E-20  0.7000000E+02  0.9860761E-31 -0.2014435E-28  0.3990308E-19 -0.1200000E+03
  0.1020000E+00  0.1071877E-22  0.1530216E-20  0.7000000E+02  0.0000000E+00  0.7522580E-29  0.5062045E-19 -0.1200000E+03
  0.1040000E+00  0.1416574E-22  0.1965111E-20  0.7000000E+02  0.9860761E-31 -0.1499972E-27  0.6342008E-19 -0.1200000E+03
  0.1060000E+00  0.1857922E-22  0.2507282E-20  0.7000000E+02 -0.5916457E-30  0.1989192E-28  0.7845864E-19 -0.1200000E+03
  0.1080000E+00  0.2419487E-22  0.3179858E-20  0.7000000E+02  0.4930381E-30  0.5099193E-28  0.9582549E-19 -0.1200000E+03
  0.1100000E+00  0.3129865E-22  0.4010286E-20  0.7000000E+02 -0.4930381E-30 -0.5341533E-28  0.1155143E-18 -0.1200000E+03
  0.1120000E+00  0.4023601E-22  0.5030872E-20  0.7000000E+02  0.3944305E-30  0.2928232E-29  0.1373945E-18 -0.1200000E+03
  0.1140000E+00  0.5142214E-22  0.6279212E-20  0.7000000E+02  0.3944305E-30 -0.1436863E-27  0.1611818E-18 -0.1200000E+03
  0.1160000E+00  0.6535287E-22  0.7798416E-20  0.7000000E+02 -0.3944305E-30 -0.1339927E-27  0.1864141E-18 -0.1200000E+03
  0.1180000E+00  0.8261581E-22  0.9636962E-20  0.7000000E+02  0.0000000E+00 -0.4846771E-29  0.2124342E-18 -0.1200000E+03
  0.1200000E+00  0.1039007E-21  0.1184800E-19  0.7000000E+02 -0.3944305E-30  0.2621290E-27  0.2383859E-18 -0.1200000E+03
  0.1220000E+00  0.1300078E-21  0.1448784E-19  0.7000000E+02  0.1577722E-29  0.3437161E-27  0.2632294E-18 -0.1200000E+03
  0.1240000E+00  0.1618521E-21  0.1761341E-19  0.7000000E+02  0.3549874E-29 -0.1938708E-28  0.2857809E-18 -0.1200000E+03
  0.1260000E+00  0.2004614E-21  0.2127819E-19  0.7000000E+02  0.2366583E-29 -0.1417678E-27  0.3047844E-18 -0.1200000E+03
  0.1280000E+00  0.2469649E-21  0.2552657E-19  0.7000000E+02  0.3944305E-29 -0.6765310E-29  0.3190205E-18 -0.1200000E+03
  0.1300000E+00  0.3025677E-21  0.3038596E-19  0.7000000E+02  0.2761013E-29 -0.1291460E-27  0.3274567E-18 -0.1200000E+03
  0.1320000E+00  0.3685087E-21  0.3585660E-19  0.7000000E+02  0.5522026E-29 -0.1145048E-27  0.3294442E-18 -0.1200000E+03
  0.1340000E+00  0.4459941E-21  0.4189881E-19  0.7000000E+02  0.3155444E-29  0.6543129E-27  0.3249551E-18 -0.1200000E+03
  0.1360000E+00  0.5361040E-21  0.4841756E-19  0.7000000E+02  0.9466331E-29 -0.2290096E-27  0.3148630E-18 -0.1200000E+03
  0.1380000E+00  0.6396644E-21  0.5524450E-19  0.7000000E+02  0.2366583E-29 -0.9600106E-28  0.3012455E-18 -0.1200000E+03
  0.1400000E+00  0.7570820E-21  0.6211810E-19  0.7000000E+02  0.9071900E-29 -0.9963644E-28  0.2877053E-18 -0.1200000E+03
  0.1420000E+00  0.8881368E-21  0.6866242E-19  0.7000000E+02  0.5127596E-29 -0.9668265E-28  0.2796676E-18 -0.1200000E+03
  0.1440000E+00  0.1031732E-20  0.7436613E-19  0.7000000E+02  0.8677470E-29 -0.3955666E-27  0.2846404E-18 -0.1200000E+03
  0.1460000E+00  0.1185601E-20  0.7856331E-19  0.7000000E+02  0.4733165E-29  0.1620637E-27  0.3123748E-18 -0.1200000E+03
  0.1480000E+00  0.1345985E-20  0.8041879E-19  0.7000000E+02  0.8283040E-29  0.1126871E-27  0.3748967E-18 -0.1200000E+03
  0.1500000E+00  0.1507276E-20  0.7892066E-19  0.7000000E+02  0.6310887E-29 -0.1194524E-27  0.4863340E-18 -0.1200000E+03
  0.1520000E+00  0.1661668E-20  0.7288407E-19  0.7000000E+02  0.9466331E-29  0.6117016E-27  0.6624968E-18 -0.1200000E+03
  0.1540000E+00  0.1798813E-20  0.6097022E-19  0.7000000E+02  0.8677470E-29 -0.4543839E-27  0.9201336E-18 -0.1200000E+03
  0.1560000E+00  0.1905548E-20  0.4172521E-19  0.7000000E+02  0.6310887E-29  0.2912097E-27  0.1275818E-17 -0.1200000E+03
  0.1580000E+00  0.1965714E-20  0.1364365E-19  0.7000000E+02  0.1183291E-28  0.1475839E-26  0.1744411E-17 -0.1200000E+03
  0.1600000E+00  0.1960123E-20 -0.2473836E-19  0.7000000E+02  0.1262177E-28  0.3712619E-26  0.2337069E-17 -0.1200000E+03
  0.1620000E+00  0.1866760E-20 -0.7471664E-19  0.7000000E+02  0.2366583E-28  0.2345832E-26  0.3058793E-17 -0.1200000E+03
  0.1640000E+00  0.1661257E-20 -0.1372558E-18  0.7000000E+02  0.2839899E-28  0.2423381E-26  0.3905537E-17 -0.1200000E+03
  0.1660000E+00  0.1317737E-20 -0.2127876E-18  0.7000000E+02  0.4890938E-28 -0.2329677E-26  0.4860962E-17 -0.1200000E+03
  0.1680000E+00  0.8101061E-21 -0.3009724E-18  0.7000000E+02  0.3786532E-28  0.1550967E-27  0.5892919E-17 -0.1200000E+03
  0.1700000E+00  0.1138475E-21 -0.4004264E-18  0.7000000E+02  0.7888609E-28  0.8575536E-26  0.6949891E-17 -0.1200000E+03
  0.1720000E+00 -0.7915996E-21 -0.5084236E-18  0.7000000E+02  0.9150787E-28 -0.6772542E-26  0.7957554E-17 -0.1200000E+03
