 # problem=TPV104
 # author=Surendra Nadh Somala
 # Date = 01/20/2018; time = 02:40:42
 # code=SPECFEM3D_Cartesian (split nodes)
 # code_version=1.1
 # element_size=100 m  (*5 GLL nodes)
 # time_step=   2.00000009E-03
 # location=faultst000dp120
 # Column #1 = Time (s)
 # Column #2 = horizontal right-lateral slip (m)
 # Column #3 = horizontal right-lateral slip rate (m/s)
 # Column #4 = horizontal right-lateral shear stress (MPa)
 # Column #5 = vertical up-dip slip (m)
 # Column #6 = vertical up-dip slip rate (m/s)
 # Column #7 = vertical up-dip shear stress (MPa)
 # Column #8 = normal stress (MPa)
 #
 # The line below lists the names of the data fields:
                                                                                                                                                                                # t h-slip h-slip-rate h-shear-stress v-slip v-slip-rate v-shear-stress n-stress
 #
  0.2000000E-02  0.0000000E+00 -0.8330610E-33  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.1619987E-29 -0.1200000E+03
  0.4000000E-02  0.0000000E+00 -0.2499160E-32  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.1619993E-29 -0.1200000E+03
  0.6000000E-02  0.0000000E+00 -0.4165258E-32  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.1619987E-29 -0.1200000E+03
  0.8000000E-02  0.0000000E+00  0.3020782E-15  0.7000000E+02  0.0000000E+00 -0.8470330E-24 -0.7350952E-15 -0.1200000E+03
  0.1000000E-01  0.1208313E-17  0.1287820E-14  0.7000000E+02  0.2625329E-26  0.1344168E-23 -0.4146546E-14 -0.1200000E+03
  0.1200000E-01  0.5151281E-17  0.3073869E-14  0.7000000E+02  0.9693523E-26  0.2895132E-23 -0.1386425E-13 -0.1200000E+03
  0.1400000E-01  0.1350379E-16  0.5817894E-14  0.7000000E+02  0.5169879E-25  0.1819797E-22 -0.3559002E-13 -0.1200000E+03
  0.1600000E-01  0.2842286E-16  0.9328859E-14  0.7000000E+02  0.5169879E-25  0.0000000E+00 -0.7739320E-13 -0.1200000E+03
  0.1800000E-01  0.5081922E-16  0.1368121E-13  0.7000000E+02  0.6203855E-24 -0.1358959E-21 -0.1496506E-12 -0.1200000E+03
  0.2000000E-01  0.8314771E-16  0.1867697E-13  0.7000000E+02 -0.4652891E-24 -0.1221845E-21 -0.2648810E-12 -0.1200000E+03
  0.2200000E-01  0.1255271E-15  0.2385552E-13  0.7000000E+02  0.1137373E-23 -0.5069492E-21 -0.4371258E-12 -0.1200000E+03
  0.2400000E-01  0.1785698E-15  0.2835075E-13  0.7000000E+02  0.1240771E-23 -0.8144222E-21 -0.6811877E-12 -0.1200000E+03
  0.2600000E-01  0.2389301E-15  0.3010537E-13  0.7000000E+02  0.4963084E-23 -0.7889053E-21 -0.8742153E-12 -0.1200000E+03
  0.2800000E-01  0.2989913E-15  0.2613332E-13  0.7000000E+02  0.6824240E-23 -0.2503300E-20 -0.1293270E-11 -0.1200000E+03
  0.3000000E-01  0.3434634E-15  0.1260993E-13  0.7000000E+02  0.2171349E-23 -0.5946170E-21 -0.1672080E-11 -0.1200000E+03
  0.3200000E-01  0.3494310E-15 -0.1556430E-13  0.7000000E+02  0.1530284E-22 -0.3743889E-21 -0.2375824E-11 -0.1200000E+03
  0.3400000E-01  0.2812063E-15 -0.6478239E-13  0.7000000E+02  0.9926167E-23 -0.3388132E-20 -0.3056793E-11 -0.1200000E+03
  0.3600000E-01  0.9030155E-16 -0.1428171E-12  0.7000000E+02  0.9926167E-23 -0.8470329E-21 -0.3968697E-11 -0.1200000E+03
  0.3800000E-01 -0.2900624E-15 -0.2578152E-12  0.7000000E+02  0.3308722E-22 -0.3713393E-20 -0.4717130E-11 -0.1200000E+03
  0.4000000E-01 -0.9409598E-15 -0.4164529E-12  0.7000000E+02  0.5293956E-22 -0.3550762E-20 -0.5729618E-11 -0.1200000E+03
  0.4200000E-01 -0.1955874E-14 -0.6217412E-12  0.7000000E+02  0.7940934E-22 -0.1081492E-19 -0.6550199E-11 -0.1200000E+03
