 # problem=TPV104
 # author=Surendra Nadh Somala
 # Date = 01/20/2018; time = 02:40:42
 # code=SPECFEM3D_Cartesian (split nodes)
 # code_version=1.1
 # element_size=100 m  (*5 GLL nodes)
 # time_step=   2.00000009E-03
 # location=faultst045dp000
 # Column #1 = Time (s)
 # Column #2 = horizontal right-lateral slip (m)
 # Column #3 = horizontal right-lateral slip rate (m/s)
 # Column #4 = horizontal right-lateral shear stress (MPa)
 # Column #5 = vertical up-dip slip (m)
 # Column #6 = vertical up-dip slip rate (m/s)
 # Column #7 = vertical up-dip shear stress (MPa)
 # Column #8 = normal stress (MPa)
 #
 # The line below lists the names of the data fields:
                                                                                                                                                                                # t h-slip h-slip-rate h-shear-stress v-slip v-slip-rate v-shear-stress n-stress
 #
  0.2000000E-02  0.0000000E+00 -0.1075921E-32  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.5694842E-28 -0.1200000E+03
  0.4000000E-02  0.0000000E+00 -0.3227734E-32  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.5694841E-28 -0.1200000E+03
  0.6000000E-02  0.0000000E+00 -0.5379547E-32  0.7000000E+02  0.0000000E+00 -0.0000000E+00  0.5694844E-28 -0.1200000E+03
  0.8000000E-02  0.0000000E+00 -0.7531360E-32  0.7000000E+02  0.0000000E+00  0.0000000E+00  0.5694839E-28 -0.1200000E+03
  0.1000000E-01  0.0000000E+00 -0.9683361E-32  0.7000000E+02  0.0000000E+00 -0.1805563E-37  0.5694847E-28 -0.1200000E+03
  0.1200000E-01  0.0000000E+00 -0.1183536E-31  0.7000000E+02  0.0000000E+00  0.1805563E-37  0.5694837E-28 -0.1200000E+03
  0.1400000E-01  0.0000000E+00 -0.8681912E-32  0.7000000E+02  0.0000000E+00 -0.1805563E-37  0.5684512E-28 -0.1200000E+03
  0.1600000E-01  0.0000000E+00  0.1945611E-30  0.7000000E+02  0.0000000E+00 -0.1805563E-37  0.2573391E-28 -0.1200000E+03
  0.1800000E-01  0.0000000E+00  0.4057420E-28  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.3719271E-26 -0.1200000E+03
  0.2000000E-01  0.1972152E-30  0.5885734E-27  0.7000000E+02  0.0000000E+00  0.2311121E-35 -0.4682341E-25 -0.1200000E+03
  0.2200000E-01  0.2366583E-29  0.4628391E-26  0.7000000E+02  0.0000000E+00 -0.3759415E-33 -0.3253911E-24 -0.1200000E+03
  0.2400000E-01  0.1873545E-28  0.2577329E-25  0.7000000E+02  0.0000000E+00 -0.7395586E-34 -0.1633097E-23 -0.1200000E+03
  0.2600000E-01  0.1055101E-27  0.1136369E-24  0.7000000E+02  0.0000000E+00  0.1479117E-33 -0.6583781E-23 -0.1200000E+03
  0.2800000E-01  0.4732179E-27  0.4215006E-24  0.7000000E+02  0.0000000E+00 -0.2583520E-31 -0.2258228E-22 -0.1200000E+03
  0.3000000E-01  0.1791405E-26  0.1365667E-23  0.7000000E+02  0.0000000E+00  0.2366588E-32 -0.6830038E-22 -0.1200000E+03
  0.3200000E-01  0.5935882E-26  0.3964283E-23  0.7000000E+02  0.0000000E+00  0.0000000E+00 -0.1866008E-21 -0.1200000E+03
  0.3400000E-01  0.1764859E-25  0.1049746E-22  0.7000000E+02  0.0000000E+00  0.8077936E-30 -0.4685078E-21 -0.1200000E+03
  0.3600000E-01  0.4792567E-25  0.2569724E-22  0.7000000E+02  0.0000000E+00 -0.7573080E-31 -0.1094960E-20 -0.1200000E+03
  0.3800000E-01  0.1204375E-24  0.5874423E-22  0.7000000E+02  0.0000000E+00  0.1729183E-29 -0.2405660E-20 -0.1200000E+03
  0.4000000E-01  0.2829026E-24  0.1263928E-21  0.7000000E+02  0.0000000E+00 -0.3458367E-29 -0.5007192E-20 -0.1200000E+03
  0.4200000E-01  0.6260086E-24  0.2575265E-21  0.7000000E+02  0.0000000E+00  0.3029232E-30 -0.9935501E-20 -0.1200000E+03
  0.4400000E-01  0.1313009E-23  0.4992945E-21  0.7000000E+02  0.4930381E-31 -0.6058464E-30 -0.1889033E-19 -0.1200000E+03
  0.4600000E-01  0.2623187E-23  0.9246046E-21  0.7000000E+02  0.4930381E-31  0.0000000E+00 -0.3456097E-19 -0.1200000E+03
  0.4800000E-01  0.5011427E-23  0.1640034E-20  0.7000000E+02  0.2465190E-31 -0.2524355E-28 -0.6106299E-19 -0.1200000E+03
  0.5000000E-01  0.9183324E-23  0.2792023E-20  0.7000000E+02  0.3944305E-30 -0.3009032E-28 -0.1045035E-18 -0.1200000E+03
  0.5200000E-01  0.1617952E-22  0.4567384E-20  0.7000000E+02 -0.1972152E-30  0.1106677E-27 -0.1736885E-18 -0.1200000E+03
  0.5400000E-01  0.2745286E-22  0.7181566E-20  0.7000000E+02  0.7888609E-30 -0.1106677E-27 -0.2809771E-18 -0.1200000E+03
  0.5600000E-01  0.4490578E-22  0.1084463E-19  0.7000000E+02  0.0000000E+00 -0.1009742E-27 -0.4432755E-18 -0.1200000E+03
  0.5800000E-01  0.7083137E-22  0.1569050E-19  0.7000000E+02 -0.7888609E-30 -0.4038968E-27 -0.6831463E-18 -0.1200000E+03
  0.6000000E-01  0.1076678E-21  0.2164995E-19  0.7000000E+02  0.0000000E+00  0.4038968E-27 -0.1029987E-17 -0.1200000E+03
