       480        480
      7201         43      27120         93         42 
      7216      27120      27119         92         93 
      7231      27119      27118         91         92 
      7246      27118      27117         90         91 
      7261      27117      27116         89         90 
      7276      27116      27115         88         89 
      7291      27115      27114         87         88 
      7306      27114      27113         86         87 
      7321      27113      27112         85         86 
      7336      27112      27111         84         85 
      7351      27111      27110         83         84 
      7366      27110      27109         82         83 
      7381      27109      27108         81         82 
      7396      27108      27107         80         81 
      7411      27107      27106         79         80 
      7426      27106      27105         78         79 
      7441      27105      27104         77         78 
      7456      27104      27103         76         77 
      7471      27103      27102         75         76 
      7486      27102      27101         74         75 
      7501      27101      27100         73         74 
      7516      27100      27099         72         73 
      7531      27099      27098         71         72 
      7546      27098      27097         70         71 
      7561      27097      27096         69         70 
      7576      27096      27095         68         69 
      7591      27095      27094         67         68 
      7606      27094      27093         66         67 
      7621      27093      27092         65         66 
      7636      27092      27091         64         65 
      7651      27091      27090         63         64 
      7666      27090      27089         62         63 
      7681      27089      27088         61         62 
      7696      27088      27087         60         61 
      7711      27087      27086         59         60 
      7726      27086      27085         58         59 
      7741      27085      27084         57         58 
      7756      27084      27083         56         57 
      7771      27083      27082         55         56 
      7786      27082        104         54         55 
      7801         44      27081      27120         43 
      7816      27081      27080      27119      27120 
      7831      27080      27079      27118      27119 
      7846      27079      27078      27117      27118 
      7861      27078      27077      27116      27117 
      7876      27077      27076      27115      27116 
      7891      27076      27075      27114      27115 
      7906      27075      27074      27113      27114 
      7921      27074      27073      27112      27113 
      7936      27073      27072      27111      27112 
      7951      27072      27071      27110      27111 
      7966      27071      27070      27109      27110 
      7981      27070      27069      27108      27109 
      7996      27069      27068      27107      27108 
      8011      27068      27067      27106      27107 
      8026      27067      27066      27105      27106 
      8041      27066      27065      27104      27105 
      8056      27065      27064      27103      27104 
      8071      27064      27063      27102      27103 
      8086      27063      27062      27101      27102 
      8101      27062      27061      27100      27101 
      8116      27061      27060      27099      27100 
      8131      27060      27059      27098      27099 
      8146      27059      27058      27097      27098 
      8161      27058      27057      27096      27097 
      8176      27057      27056      27095      27096 
      8191      27056      27055      27094      27095 
      8206      27055      27054      27093      27094 
      8221      27054      27053      27092      27093 
      8236      27053      27052      27091      27092 
      8251      27052      27051      27090      27091 
      8266      27051      27050      27089      27090 
      8281      27050      27049      27088      27089 
      8296      27049      27048      27087      27088 
      8311      27048      27047      27086      27087 
      8326      27047      27046      27085      27086 
      8341      27046      27045      27084      27085 
      8356      27045      27044      27083      27084 
      8371      27044      27043      27082      27083 
      8386      27043        103        104      27082 
      8401         45      27042      27081         44 
      8416      27042      27041      27080      27081 
      8431      27041      27040      27079      27080 
      8446      27040      27039      27078      27079 
      8461      27039      27038      27077      27078 
      8476      27038      27037      27076      27077 
      8491      27037      27036      27075      27076 
      8506      27036      27035      27074      27075 
      8521      27035      27034      27073      27074 
      8536      27034      27033      27072      27073 
      8551      27033      27032      27071      27072 
      8566      27032      27031      27070      27071 
      8581      27031      27030      27069      27070 
      8596      27030      27029      27068      27069 
      8611      27029      27028      27067      27068 
      8626      27028      27027      27066      27067 
      8641      27027      27026      27065      27066 
      8656      27026      27025      27064      27065 
      8671      27025      27024      27063      27064 
      8686      27024      27023      27062      27063 
      8701      27023      27022      27061      27062 
      8716      27022      27021      27060      27061 
      8731      27021      27020      27059      27060 
      8746      27020      27019      27058      27059 
      8761      27019      27018      27057      27058 
      8776      27018      27017      27056      27057 
      8791      27017      27016      27055      27056 
      8806      27016      27015      27054      27055 
      8821      27015      27014      27053      27054 
      8836      27014      27013      27052      27053 
      8851      27013      27012      27051      27052 
      8866      27012      27011      27050      27051 
      8881      27011      27010      27049      27050 
      8896      27010      27009      27048      27049 
      8911      27009      27008      27047      27048 
      8926      27008      27007      27046      27047 
      8941      27007      27006      27045      27046 
      8956      27006      27005      27044      27045 
      8971      27005      27004      27043      27044 
      8986      27004        102        103      27043 
      9001         46      27003      27042         45 
      9016      27003      27002      27041      27042 
      9031      27002      27001      27040      27041 
      9046      27001      27000      27039      27040 
      9061      27000      26999      27038      27039 
      9076      26999      26998      27037      27038 
      9091      26998      26997      27036      27037 
      9106      26997      26996      27035      27036 
      9121      26996      26995      27034      27035 
      9136      26995      26994      27033      27034 
      9151      26994      26993      27032      27033 
      9166      26993      26992      27031      27032 
      9181      26992      26991      27030      27031 
      9196      26991      26990      27029      27030 
      9211      26990      26989      27028      27029 
      9226      26989      26988      27027      27028 
      9241      26988      26987      27026      27027 
      9256      26987      26986      27025      27026 
      9271      26986      26985      27024      27025 
      9286      26985      26984      27023      27024 
      9301      26984      26983      27022      27023 
      9316      26983      26982      27021      27022 
      9331      26982      26981      27020      27021 
      9346      26981      26980      27019      27020 
      9361      26980      26979      27018      27019 
      9376      26979      26978      27017      27018 
      9391      26978      26977      27016      27017 
      9406      26977      26976      27015      27016 
      9421      26976      26975      27014      27015 
      9436      26975      26974      27013      27014 
      9451      26974      26973      27012      27013 
      9466      26973      26972      27011      27012 
      9481      26972      26971      27010      27011 
      9496      26971      26970      27009      27010 
      9511      26970      26969      27008      27009 
      9526      26969      26968      27007      27008 
      9541      26968      26967      27006      27007 
      9556      26967      26966      27005      27006 
      9571      26966      26965      27004      27005 
      9586      26965        101        102      27004 
      9601         47      26964      27003         46 
      9616      26964      26963      27002      27003 
      9631      26963      26962      27001      27002 
      9646      26962      26961      27000      27001 
      9661      26961      26960      26999      27000 
      9676      26960      26959      26998      26999 
      9691      26959      26958      26997      26998 
      9706      26958      26957      26996      26997 
      9721      26957      26956      26995      26996 
      9736      26956      26955      26994      26995 
      9751      26955      26954      26993      26994 
      9766      26954      26953      26992      26993 
      9781      26953      26952      26991      26992 
      9796      26952      26951      26990      26991 
      9811      26951      26950      26989      26990 
      9826      26950      26949      26988      26989 
      9841      26949      26948      26987      26988 
      9856      26948      26947      26986      26987 
      9871      26947      26946      26985      26986 
      9886      26946      26945      26984      26985 
      9901      26945      26944      26983      26984 
      9916      26944      26943      26982      26983 
      9931      26943      26942      26981      26982 
      9946      26942      26941      26980      26981 
      9961      26941      26940      26979      26980 
      9976      26940      26939      26978      26979 
      9991      26939      26938      26977      26978 
     10006      26938      26937      26976      26977 
     10021      26937      26936      26975      26976 
     10036      26936      26935      26974      26975 
     10051      26935      26934      26973      26974 
     10066      26934      26933      26972      26973 
     10081      26933      26932      26971      26972 
     10096      26932      26931      26970      26971 
     10111      26931      26930      26969      26970 
     10126      26930      26929      26968      26969 
     10141      26929      26928      26967      26968 
     10156      26928      26927      26966      26967 
     10171      26927      26926      26965      26966 
     10186      26926        100        101      26965 
     10201         48      26925      26964         47 
     10216      26925      26924      26963      26964 
     10231      26924      26923      26962      26963 
     10246      26923      26922      26961      26962 
     10261      26922      26921      26960      26961 
     10276      26921      26920      26959      26960 
     10291      26920      26919      26958      26959 
     10306      26919      26918      26957      26958 
     10321      26918      26917      26956      26957 
     10336      26917      26916      26955      26956 
     10351      26916      26915      26954      26955 
     10366      26915      26914      26953      26954 
     10381      26914      26913      26952      26953 
     10396      26913      26912      26951      26952 
     10411      26912      26911      26950      26951 
     10426      26911      26910      26949      26950 
     10441      26910      26909      26948      26949 
     10456      26909      26908      26947      26948 
     10471      26908      26907      26946      26947 
     10486      26907      26906      26945      26946 
     10501      26906      26905      26944      26945 
     10516      26905      26904      26943      26944 
     10531      26904      26903      26942      26943 
     10546      26903      26902      26941      26942 
     10561      26902      26901      26940      26941 
     10576      26901      26900      26939      26940 
     10591      26900      26899      26938      26939 
     10606      26899      26898      26937      26938 
     10621      26898      26897      26936      26937 
     10636      26897      26896      26935      26936 
     10651      26896      26895      26934      26935 
     10666      26895      26894      26933      26934 
     10681      26894      26893      26932      26933 
     10696      26893      26892      26931      26932 
     10711      26892      26891      26930      26931 
     10726      26891      26890      26929      26930 
     10741      26890      26889      26928      26929 
     10756      26889      26888      26927      26928 
     10771      26888      26887      26926      26927 
     10786      26887         99        100      26926 
     10801         49      26886      26925         48 
     10816      26886      26885      26924      26925 
     10831      26885      26884      26923      26924 
     10846      26884      26883      26922      26923 
     10861      26883      26882      26921      26922 
     10876      26882      26881      26920      26921 
     10891      26881      26880      26919      26920 
     10906      26880      26879      26918      26919 
     10921      26879      26878      26917      26918 
     10936      26878      26877      26916      26917 
     10951      26877      26876      26915      26916 
     10966      26876      26875      26914      26915 
     10981      26875      26874      26913      26914 
     10996      26874      26873      26912      26913 
     11011      26873      26872      26911      26912 
     11026      26872      26871      26910      26911 
     11041      26871      26870      26909      26910 
     11056      26870      26869      26908      26909 
     11071      26869      26868      26907      26908 
     11086      26868      26867      26906      26907 
     11101      26867      26866      26905      26906 
     11116      26866      26865      26904      26905 
     11131      26865      26864      26903      26904 
     11146      26864      26863      26902      26903 
     11161      26863      26862      26901      26902 
     11176      26862      26861      26900      26901 
     11191      26861      26860      26899      26900 
     11206      26860      26859      26898      26899 
     11221      26859      26858      26897      26898 
     11236      26858      26857      26896      26897 
     11251      26857      26856      26895      26896 
     11266      26856      26855      26894      26895 
     11281      26855      26854      26893      26894 
     11296      26854      26853      26892      26893 
     11311      26853      26852      26891      26892 
     11326      26852      26851      26890      26891 
     11341      26851      26850      26889      26890 
     11356      26850      26849      26888      26889 
     11371      26849      26848      26887      26888 
     11386      26848         98         99      26887 
     11401         50      26847      26886         49 
     11416      26847      26846      26885      26886 
     11431      26846      26845      26884      26885 
     11446      26845      26844      26883      26884 
     11461      26844      26843      26882      26883 
     11476      26843      26842      26881      26882 
     11491      26842      26841      26880      26881 
     11506      26841      26840      26879      26880 
     11521      26840      26839      26878      26879 
     11536      26839      26838      26877      26878 
     11551      26838      26837      26876      26877 
     11566      26837      26836      26875      26876 
     11581      26836      26835      26874      26875 
     11596      26835      26834      26873      26874 
     11611      26834      26833      26872      26873 
     11626      26833      26832      26871      26872 
     11641      26832      26831      26870      26871 
     11656      26831      26830      26869      26870 
     11671      26830      26829      26868      26869 
     11686      26829      26828      26867      26868 
     11701      26828      26827      26866      26867 
     11716      26827      26826      26865      26866 
     11731      26826      26825      26864      26865 
     11746      26825      26824      26863      26864 
     11761      26824      26823      26862      26863 
     11776      26823      26822      26861      26862 
     11791      26822      26821      26860      26861 
     11806      26821      26820      26859      26860 
     11821      26820      26819      26858      26859 
     11836      26819      26818      26857      26858 
     11851      26818      26817      26856      26857 
     11866      26817      26816      26855      26856 
     11881      26816      26815      26854      26855 
     11896      26815      26814      26853      26854 
     11911      26814      26813      26852      26853 
     11926      26813      26812      26851      26852 
     11941      26812      26811      26850      26851 
     11956      26811      26810      26849      26850 
     11971      26810      26809      26848      26849 
     11986      26809         97         98      26848 
     12001         51      26808      26847         50 
     12016      26808      26807      26846      26847 
     12031      26807      26806      26845      26846 
     12046      26806      26805      26844      26845 
     12061      26805      26804      26843      26844 
     12076      26804      26803      26842      26843 
     12091      26803      26802      26841      26842 
     12106      26802      26801      26840      26841 
     12121      26801      26800      26839      26840 
     12136      26800      26799      26838      26839 
     12151      26799      26798      26837      26838 
     12166      26798      26797      26836      26837 
     12181      26797      26796      26835      26836 
     12196      26796      26795      26834      26835 
     12211      26795      26794      26833      26834 
     12226      26794      26793      26832      26833 
     12241      26793      26792      26831      26832 
     12256      26792      26791      26830      26831 
     12271      26791      26790      26829      26830 
     12286      26790      26789      26828      26829 
     12301      26789      26788      26827      26828 
     12316      26788      26787      26826      26827 
     12331      26787      26786      26825      26826 
     12346      26786      26785      26824      26825 
     12361      26785      26784      26823      26824 
     12376      26784      26783      26822      26823 
     12391      26783      26782      26821      26822 
     12406      26782      26781      26820      26821 
     12421      26781      26780      26819      26820 
     12436      26780      26779      26818      26819 
     12451      26779      26778      26817      26818 
     12466      26778      26777      26816      26817 
     12481      26777      26776      26815      26816 
     12496      26776      26775      26814      26815 
     12511      26775      26774      26813      26814 
     12526      26774      26773      26812      26813 
     12541      26773      26772      26811      26812 
     12556      26772      26771      26810      26811 
     12571      26771      26770      26809      26810 
     12586      26770         96         97      26809 
     12601         52      26769      26808         51 
     12616      26769      26768      26807      26808 
     12631      26768      26767      26806      26807 
     12646      26767      26766      26805      26806 
     12661      26766      26765      26804      26805 
     12676      26765      26764      26803      26804 
     12691      26764      26763      26802      26803 
     12706      26763      26762      26801      26802 
     12721      26762      26761      26800      26801 
     12736      26761      26760      26799      26800 
     12751      26760      26759      26798      26799 
     12766      26759      26758      26797      26798 
     12781      26758      26757      26796      26797 
     12796      26757      26756      26795      26796 
     12811      26756      26755      26794      26795 
